Date,USDJPY,EURJPY
2019-04-30 00:00:00+00:00,111.677001953125,124.97000122070312
2019-05-01 00:00:00+00:00,111.3949966430664,124.98100280761719
2019-05-02 00:00:00+00:00,111.4520034790039,124.87799835205078
2019-05-03 00:00:00+00:00,111.49500274658203,124.59600067138672
2019-05-06 00:00:00+00:00,110.62300109863281,123.75599670410156
2019-05-07 00:00:00+00:00,110.80500030517578,124.11000061035156
2019-05-08 00:00:00+00:00,110.25700378417969,123.3759994506836
2019-05-09 00:00:00+00:00,110.02799987792969,123.20600128173828
2019-05-10 00:00:00+00:00,109.80699920654297,123.18199920654297
2019-05-13 00:00:00+00:00,109.65399932861328,123.1989974975586
2019-05-14 00:00:00+00:00,109.15399932861328,122.5999984741211
2019-05-15 00:00:00+00:00,109.6709976196289,122.8740005493164
2019-05-16 00:00:00+00:00,109.4749984741211,122.66999816894531
2019-05-17 00:00:00+00:00,109.87100219726562,122.75900268554688
2019-05-20 00:00:00+00:00,110.16000366210938,122.98999786376953
2019-05-21 00:00:00+00:00,110.06999969482422,122.91999816894531
2019-05-23 00:00:00+00:00,110.22100067138672,122.93000030517578
2019-05-24 00:00:00+00:00,109.55799865722656,122.5260009765625
2019-05-27 00:00:00+00:00,109.4010009765625,122.62300109863281
2019-05-28 00:00:00+00:00,109.50900268554688,122.57499694824219
2019-05-29 00:00:00+00:00,109.34600067138672,122.11199951171875
2019-05-30 00:00:00+00:00,109.54199981689453,121.98699951171875
2019-05-31 00:00:00+00:00,109.35700225830078,121.71700286865234
2019-06-03 00:00:00+00:00,108.21199798583984,120.91100311279297
2019-06-04 00:00:00+00:00,108.0270004272461,121.48200225830078
2019-06-05 00:00:00+00:00,108.25399780273438,121.8239974975586
2019-06-06 00:00:00+00:00,108.3280029296875,121.63999938964844
2019-06-07 00:00:00+00:00,108.4540023803711,122.29100036621094
2019-06-10 00:00:00+00:00,108.4489974975586,122.73999786376953
2019-06-11 00:00:00+00:00,108.35900115966797,122.63400268554688
2019-06-12 00:00:00+00:00,108.4739990234375,122.88600158691406
2019-06-13 00:00:00+00:00,108.48799896240234,122.51599884033203
2019-06-14 00:00:00+00:00,108.32099914550781,122.18000030517578
2019-06-17 00:00:00+00:00,108.57599639892578,121.77999877929688
2019-06-18 00:00:00+00:00,108.53900146484375,121.83300018310547
2019-06-19 00:00:00+00:00,108.572998046875,121.5780029296875
2019-06-20 00:00:00+00:00,108.11499786376953,121.47200012207031
2019-06-21 00:00:00+00:00,107.2770004272461,121.16899871826172
2019-06-24 00:00:00+00:00,107.31199645996094,122.16400146484375
2019-06-25 00:00:00+00:00,107.3270034790039,122.3489990234375
2019-06-26 00:00:00+00:00,107.16600036621094,121.80999755859375
2019-06-27 00:00:00+00:00,107.73799896240234,122.53500366210938
2019-06-28 00:00:00+00:00,107.74700164794922,122.51899719238281
2019-07-01 00:00:00+00:00,108.38200378417969,123.125
2019-07-02 00:00:00+00:00,108.36599731445312,122.31099700927734
2019-07-03 00:00:00+00:00,107.80500030517578,121.69999694824219
2019-07-04 00:00:00+00:00,107.77899932861328,121.62999725341797
2019-07-05 00:00:00+00:00,107.80799865722656,121.66999816894531
2019-07-08 00:00:00+00:00,108.4739990234375,121.7699966430664
2019-07-09 00:00:00+00:00,108.72100067138672,121.91000366210938
2019-07-10 00:00:00+00:00,108.92400360107422,122.04399871826172
2019-07-11 00:00:00+00:00,108.33399963378906,121.96399688720703
